x,y,z,ley,antes_max,Period,valor,valor_acum
24265,24595,3285,0.53,0,3.0,-2380.4538061737007,-69295.41292274922
24265,24595,3295,0.5,0,3.0,-6161.845482473119,-75457.25840522234
24265,24605,3005,0.53,0,0.0,-3344.3662050000057,-3344.3662050000057
24265,24605,3015,0.53,0,0.0,-3344.3662050000057,-6688.732410000011
24265,24605,3025,0.53,0,0.0,-3344.3662050000057,-10033.098615000017
24265,24605,3035,0.53,0,0.0,-3344.3662050000057,-13377.464820000023
24265,24605,3045,0.53,0,0.0,-3344.3662050000057,-16721.83102500003
24265,24605,3055,0.54,0,1.0,-1404.9153482142933,-18126.746373214322
24265,24605,3065,0.54,0,1.0,-1404.9153482142933,-19531.661721428616
24265,24605,3075,0.55,0,1.0,176.21055803572094,-19355.451163392896
24265,24605,3085,0.56,0,1.0,1757.336464285718,-17598.114699107176
24265,24605,3095,0.57,0,1.0,3338.4623705357153,-14259.652328571461
24265,24605,3105,0.57,0,1.0,3338.4623705357153,-10921.189958035746
24265,24605,3115,0.56,0,1.0,1757.336464285718,-9163.853493750028
24265,24605,3125,0.54,0,1.0,-1404.9153482142933,-10568.768841964322
24265,24605,3135,0.54,0,2.0,-1254.388703762762,-11823.157545727085
24265,24605,3145,0.54,0,2.0,-1254.388703762762,-13077.546249489846
24265,24605,3155,0.53,0,2.0,-2666.108262914545,-15743.654512404391
24265,24605,3165,0.51,0,2.0,-5489.547381218111,-21233.201893622503
24265,24605,3175,0.51,0,2.0,-5489.547381218111,-26722.749274840615
24265,24605,3185,0.51,0,2.0,-5489.547381218111,-32212.296656058727
24265,24605,3195,0.51,0,2.0,-5489.547381218111,-37701.84403727684
24265,24605,3205,0.51,0,2.0,-5489.547381218111,-43191.391418494946
24265,24605,3215,0.51,0,2.0,-5489.547381218111,-48680.938799713054
24265,24605,3225,0.51,0,2.0,-5489.547381218111,-54170.48618093116
24265,24605,3235,0.5,0,2.0,-6901.266940369894,-61071.75312130106
24265,24605,3245,0.5,0,2.0,-6901.266940369894,-67973.02006167095
24265,24605,3255,0.5,0,2.0,-6901.266940369894,-74874.28700204084
24265,24605,3265,0.48,0,2.0,-9724.706058673475,-84598.99306071432
24265,24605,3275,0.49,0,3.0,-7422.309374572939,-92021.30243528726
24265,24605,3285,0.45,0,3.0,-12464.164942972164,-104485.46737825942
24265,24605,3295,0.45,0,3.0,-12464.164942972164,-116949.63232123158
24265,24615,3005,0.48,0,0.0,-12198.67128000001,-12198.67128000001
24265,24615,3015,0.47,0,0.0,-13969.532295000017,-26168.20357500003
24265,24615,3025,0.47,0,0.0,-13969.532295000017,-40137.73587000005
24265,24615,3035,0.47,0,0.0,-13969.532295000017,-54107.26816500007
24265,24615,3045,0.47,0,0.0,-13969.532295000017,-68076.80046000009
24265,24615,3055,0.48,0,1.0,-10891.670785714294,-78968.47124571438
24265,24615,3065,0.5,0,1.0,-7729.418973214281,-86697.89021892866
24265,24615,3075,0.51,0,1.0,-6148.293066964285,-92846.18328589294
24265,24615,3085,0.52,0,1.0,-4567.167160714287,-97413.35044660723
24265,24615,3095,0.53,0,1.0,-2986.0412544642904,-100399.39170107152
24265,24615,3105,0.53,0,1.0,-2986.0412544642904,-103385.43295553581
24265,24615,3115,0.53,0,1.0,-2986.0412544642904,-106371.4742100001
24265,24615,3125,0.55,0,1.0,176.21055803572094,-106195.26365196439
24265,24615,3135,0.56,0,2.0,1569.0504145408195,-104626.21323742357
24265,24615,3145,0.55,0,2.0,157.33085538903654,-104468.88238203453
24265,24615,3155,0.56,0,2.0,1569.0504145408195,-102899.83196749371
24265,24615,3165,0.56,0,2.0,1569.0504145408195,-101330.78155295289
24265,24615,3175,0.56,0,2.0,1569.0504145408195,-99761.73113841207
24265,24615,3185,0.56,0,2.0,1569.0504145408195,-98192.68072387125
24265,24615,3195,0.56,0,2.0,1569.0504145408195,-96623.63030933043
24265,24615,3205,0.57,0,2.0,2980.769973692603,-93642.86033563783
24265,24615,3215,0.58,0,2.0,4392.489532844385,-89250.37080279345
24265,24615,3225,0.59,0,2.0,5804.209091996169,-83446.16171079729
24265,24615,3235,0.53,0,2.0,-2666.108262914545,-86112.26997371182
24265,24615,3245,0.53,0,2.0,-2666.108262914545,-88778.37823662636
24265,24615,3255,0.53,0,2.0,-2666.108262914545,-91444.4864995409
24265,24615,3265,0.52,0,2.0,-4077.827822066328,-95522.31432160723
24265,24615,3275,0.51,0,3.0,-4901.381590373313,-100423.69591198055
24265,24615,3285,0.48,0,3.0,-8682.773266672744,-109106.4691786533
24265,24615,3295,0.46,0,3.0,-11203.701050872356,-120310.17022952565
